0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.60989839975701,0.47622011016356514,-0.012537944615337054,0.47367708120635366,0.4005154514796459,0.5767189534854502,-0.5464321191427669,-0.5385027631288523,0.3904881349703747,-0.5322362921767964,0.8280455969699309,-0.006326941113789564,0.18552877893562617,-0.7341565631811154,-0.589408926354087,-0.9755922775748345,-0.1342859739342414,-0.18021716975841806,0.5643616530113541,0.6999076699307809
-0.6669201277842604,0.23617927840809516,-0.5948744500417718,0.30724042183855993,0.8787717410524878,-0.18266747692588803,0.0882511131809232,-0.8314429368782327,0.05220943558139914,-0.7084240599190349,0.2096686297238153,-0.37884682176417944,0.27775450728281365,-0.9468588509800483,-0.4371107730477907,0.01630221276095055,0.19847272666877197,-0.8205629028092953,0.5346247775296998,-0.18009464764681077
0.1688950869102111,-0.9292909109610425,-0.42718268641052315,-0.6060441450004244,0.44307316383147044,-0.7779119328513909,0.06503862217610644,-0.39584823311183914,-0.6545435461960287,0.35405067626636355,-0.42946785221847805,-0.8082423451284618,-0.5144543039036391,0.26484743999714644,-0.4874163551317942,-0.9281203616675296,-0.7311419113683297,-0.2388501228238607,0.8317573252521767,0.6157272332289669
0.7201284684800409,0.5382424581685338,-0.63913107606443,0.7845193327944489,-0.43298264788454344,0.7144291279445331,-0.06626667171885121,-0.07949573359118493,-0.9369368947266686,-0.17155265216915783,0.6190965934742536,-0.41961014902800453,0.1571457994471718,0.2445834307090604,-0.6020049560821955,0.9136127073992619,-0.980646454601697,0.7381359377284181,0.4726871615122146,-0.6646962654116392
-0.18709861522928423,0.18908035220165012,-0.11303686011829389,-0.18049328555410038,0.5464983979861737,-0.3931383822957984,-0.19647416153869326,0.5250939610670473,0.8004798225069369,-0.0931998289950727,-0.7408250877802788,0.3056581151960278,-0.045961691775805225,-0.19814175065946676,0.7125901180870847,-0.19208617952904003,0.9858044995420198,0.8110683368152967,0.012366662015774826,0.3660500249789208
0.8279092851323506,0.17645479731350172,0.4349525200777131,-0.6943054188762733,-0.9395380168193129,-0.5372645494000833,-0.40055845944921775,-0.05973504151515718,0.9565397374196285,0.3210237040735034,-0.30492196744535865,0.2595609068369791,0.39694160067383,-0.7657839682469355,-0.30001224669442456,0.7585223448260077,0.07420695262582572,0.7330585619500164,-0.9246661779418316,0.22249580996811869
0.10005025427356724,0.6851754631765741,-0.3594314992228323,-0.731294773878604,-0.2759425067488354,-0.6037181907114967,0.7935101170765966,-0.9884881062831182,0.1857145187451317,0.03669891263640948,0.9696509305289894,-0.06962897897582346,0.17252815392085677,0.33808767623306435,-0.6288236042138191,-0.9815011061355731,-0.4619523360759679,0.08308684771468025,0.5667050002163503,0.05093932440466098
0.8392317739860318,-0.7890779612768699,-0.4399319380447158,0.5557305010353965,0.8455024141052002,0.8330162272847903,-0.3158698059879317,-0.19962811294934385,-0.4767653847644798,0.5072234931404963,0.1020744674984541,0.7401472988549126,-0.04057438101310452,-0.9454162442491237,0.6593674269258579,-0.1543181832412755,-0.7367561861090919,0.17145506001711264,0.1815416896595842,-0.7120516672772222
-0.36232688701049004,0.32356837461903576,-0.8844640744130373,0.8412324699011047,0.6035495268133555,0.4730437153883392,-0.7026138661221767,-0.41284135377643066,0.8953041042338212,-0.24277384332370566,0.20846332697902858,-0.24645374351191543,-0.087784495752105,-0.629467609073294,-0.29576024663870765,-0.3610582736178757,0.7571484759227095,0.5093772062227596,-0.35103428078563265,0.7641181855244391
-0.20849290895607756,0.39378703327679493,-0.5720670099053796,0.9703517595471722,0.5397868440639988,-0.13789977038359888,-0.003811846458285043,-0.44432937384264193,-0.36269739433235515,-0.004195291941004224,-0.01830758472464327,0.23445938436258448,-0.38525742125665235,0.1903708484841775,0.7043698019023639,-0.7673071987473788,0.010566862139684614,0.1092762692623372,0.029397719632050547,-0.8434612823351344
0.7012664988709457,0.5379000930700347,0.07978771971337412,-0.4982700750797736,-0.12803173101381185,-0.060349691840181574,-0.7233660832304644,0.2211321042106821,0.1831050397097051,0.7954897183963364,-0.2178814784353764,0.2552537907436074,-0.1440540120317889,-0.821576824149716,0.7463938148892076,0.029592016066453737,0.7493671030550638,0.274203264884561,0.12610958925545276,0.30045932047438684
0.6380581698173194,0.4487739867588435,-0.2404334673712321,-0.3834609873504235,0.019722180102460077,-0.6414668360823307,-0.9129152177839723,-0.7341927225571212,0.552411372867728,-0.2306112649377436,-0.4405983469936646,-0.06087927739426873,-0.5087560593861752,-0.7431573045973561,-0.9494554840160642,0.607307596933702,0.04213910830008236,-0.8447795860975807,-0.04956988155275562,-0.18859822702295187
0.9846399147945252,0.9807870799180318,-0.5925039409979543,-0.03157547940564899,-0.7602503825162898,-0.13799053941991007,0.3512336030378074,-0.8973632070176264,-0.8493360056439766,0.6513748559223672,-0.4843888739458852,0.5828425818886087,-0.11833501153094957,0.6547376736267219,0.08349399139644387,0.9616198989628724,0.3937573482356493,-0.5767150248730903,0.9158524138276934,-0.010962646403480896
